"fipstate","year","naics","emp","qp1","ap","est"
"25",2004,"524///",69406,1339528,4904631,3496
"25",2004,"525///",0,0,0,75
"25",2004,"531///",33611,403725,1674978,5222
"25",2004,"532///",0,0,0,1357
"25",2004,"533///",0,0,0,31
"25",2004,"541///",236527,4352451,17983939,21952
"25",2004,"551///",81618,1665437,6607483,984
"25",2004,"561///",170970,1231473,5569952,8427
"25",2004,"562///",9417,102443,453918,548
"25",2004,"611///",182586,1338468,5630596,2471
"25",2004,"621///",135381,1464250,6599250,10839
"25",2004,"622///",167923,1732344,7367824,136
"25",2004,"623///",103924,633092,2634704,2263
"25",2004,"624///",76387,371371,1554314,3935
"25",2004,"711///",8035,137291,628026,738
"25",2004,"712///",4666,26177,116028,273
"25",2004,"713///",33710,122016,632927,2037
"25",2004,"721///",31472,168201,807097,1162
"25",2004,"722///",213649,708346,3171236,14231
"25",2004,"811///",29538,250096,1050696,5059
"25",2004,"812///",39848,192339,843483,6071
"25",2004,"813///",54244,306420,1298501,5811
"26",2004,"113///",1872,12035,51109,373
"26",2004,"114///",116,765,4132,32
"26",2004,"115///",1362,8362,40146,211
"26",2004,"211///",988,15787,58105,103
"26",2004,"212///",3007,33122,159904,196
"26",2004,"213///",1483,15688,73385,144
"26",2004,"221///",23547,423695,1516290,410
"26",2004,"236///",42071,372205,1709543,8454
"26",2004,"237///",18543,184527,1154251,1621
"26",2004,"238///",111549,957014,4660062,16518
"26",2004,"311///",29590,242000,1049762,858
"26",2004,"312///",4087,40229,173205,89
"26",2004,"313///",870,6726,30869,54
"26",2004,"314///",2044,13349,59359,190
"26",2004,"315///",1542,13115,62169,215
"26",2004,"316///",1718,12195,55069,35
"26",2004,"321///",12124,90631,401774,547
"26",2004,"322///",14353,168400,661676,197
"26",2004,"323///",19081,172719,730192,1132
"26",2004,"324///",1737,21912,125352,76
"26",2004,"325///",27945,406200,1648778,394
"26",2004,"326///",57372,481170,2030566,796
"26",2004,"327///",14627,144840,695254,539
"26",2004,"331///",28935,348928,1431641,333
"26",2004,"332///",85826,811765,3445474,3359
"26",2004,"333///",76709,1000677,4140353,2411
"26",2004,"334///",16737,212355,865755,375
"26",2004,"335///",11884,118722,493435,235
"26",2004,"336///",211931,3190859,12540245,1048
"26",2004,"337///",26262,241929,1026062,560
"26",2004,"339///",16325,168615,724373,1004
"26",2004,"423///",107771,1437157,5935412,7574
"26",2004,"424///",55283,597446,2508533,3188
"26",2004,"425///",9908,113797,476380,1498
"26",2004,"441///",58168,473253,2101863,4273
"26",2004,"442///",18927,111140,459444,1939
"26",2004,"443///",15844,78865,337622,1580
"26",2004,"444///",45026,287121,1238161,3272
"26",2004,"445///",95967,334925,1443864,6067
"26",2004,"446///",36024,189566,803698,2906
"26",2004,"447///",29463,101437,424055,4036
"26",2004,"448///",47413,164446,666309,4662
"26",2004,"451///",23552,81363,340412,2141
"26",2004,"452///",108777,417492,1812490,1649
"26",2004,"453///",29740,106667,469075,4440
"26",2004,"454///",14155,104339,432863,1568
"26",2004,"481///",0,0,0,135
"26",2004,"483///",0,0,0,36
"26",2004,"484///",40592,371697,1639055,3241
"26",2004,"485///",4745,23521,100298,289
"26",2004,"486///",482,8670,34644,61
"26",2004,"487///",0,0,0,43
"26",2004,"488///",12629,103371,433228,897
"26",2004,"492///",13435,101369,406336,362
"26",2004,"493///",12741,118541,479970,363
"26",2004,"511///",30397,380031,1564264,802
"26",2004,"512///",6128,28252,122167,461
"26",2004,"515///",6981,83592,334244,260
"26",2004,"516///",539,4540,18079,34
"26",2004,"517///",29234,455470,1631352,1557
"26",2004,"518///",16713,257186,971005,700
"26",2004,"519///",1855,20468,79952,113
"26",2004,"521///",0,0,0,1
"26",2004,"522///",91131,1153358,4253241,6241
"26",2004,"523///",11416,241605,897707,2138
"26",2004,"524///",67111,880594,3358239,5495
"26",2004,"525///",0,0,0,83
"26",2004,"531///",41376,301667,1276086,6906
"26",2004,"532///",17000,105488,449100,2017
"26",2004,"533///",580,10693,40399,72
"26",2004,"541///",294303,4363678,18041765,22393
"26",2004,"551///",122796,2822022,10474205,1472
"26",2004,"561///",304890,1920180,8843222,11085
"26",2004,"562///",12183,123567,515495,663
"26",2004,"611///",67127,359032,1506569,2050
"26",2004,"621///",184902,1694620,7947718,17061
"26",2004,"622///",194967,1855903,7756002,197
"26",2004,"623///",93670,474551,1972870,3156
"26",2004,"624///",63865,274394,1146195,4673
"26",2004,"711///",8324,122496,512947,743
"26",2004,"712///",3660,16370,76537,168
"26",2004,"713///",44480,195314,916358,2735
"26",2004,"721///",31088,113374,511762,1808
"26",2004,"722///",303948,761061,3263173,17414
"26",2004,"811///",45935,301739,1283157,8112
"26",2004,"812///",46638,190101,821706,6702
"26",2004,"813///",86725,425038,1753714,10012
"27",2004,"113///",0,0,0,191
"27",2004,"114///",0,0,0,20
"27",2004,"115///",0,0,0,257
"27",2004,"211///",85,1112,4574,11
"27",2004,"212///",4811,69452,310819,127
"27",2004,"213///",165,929,5273,17
"27",2004,"221///",11743,264822,871025,277
"27",2004,"236///",32325,354434,1544494,5362
"27",2004,"237///",13803,142411,1055271,1238
"27",2004,"238///",75901,721449,3616143,11366
"27",2004,"311///",45119,378503,1630575,717
"27",2004,"312///",1304,11177,53451,38
"27",2004,"313///",695,6296,26036,28
"27",2004,"314///",1994,11936,50757,138
"27",2004,"315///",1549,8440,37449,157
"27",2004,"316///",1323,15074,54579,30
"27",2004,"321///",16329,184476,701692,361
"27",2004,"322///",12785,151491,598390,133
"27",2004,"323///",30057,286150,1211072,858
"27",2004,"324///",1722,28942,131652,28
"27",2004,"325///",9106,117505,495392,273
"27",2004,"326///",16557,147861,636432,365
"27",2004,"327///",9242,84820,410940,330
"27",2004,"331///",7715,82103,353528,91
"27",2004,"332///",38564,410186,1740233,1551
"27",2004,"333///",32479,386464,1549238,805
"27",2004,"334///",46314,759146,2730356,409
"27",2004,"335///",11039,121202,491747,137
"27",2004,"336///",16457,160853,682370,214
"27",2004,"337///",12697,107694,459362,639
"27",2004,"339///",19454,259086,981003,765
"27",2004,"423///",81945,1185244,5015199,4816
"27",2004,"424///",47239,536074,2256152,2537
"27",2004,"425///",7198,92438,402807,1436
"27",2004,"441///",35723,286850,1248659,2487
"27",2004,"442///",11295,68515,285788,1204
"27",2004,"443///",13571,127953,601423,877
"27",2004,"444///",28286,184138,792553,2199
"27",2004,"445///",52900,210723,877209,2506
"27",2004,"446///",17405,95207,400101,1317
"27",2004,"447///",25560,89554,372108,2494
"27",2004,"448///",25734,89225,363700,2305
"27",2004,"451///",15252,51319,210857,1293
"27",2004,"452///",55659,219691,911725,660
"27",2004,"453///",17565,64162,276854,2429
"27",2004,"454///",13369,134738,499493,1196
"27",2004,"481///",0,0,0,72
"27",2004,"483///",416,4633,13195,15
"27",2004,"484///",22569,187073,846420,2892
"27",2004,"485///",12635,52334,212445,472
"27",2004,"486///",0,0,0,60
"27",2004,"487///",0,0,0,21
"27",2004,"488///",6089,66239,258913,592
"27",2004,"492///",10261,70278,284456,284
"27",2004,"493///",4989,43446,186287,187
"27",2004,"511///",26640,421090,1548627,777
"27",2004,"512///",4829,19900,86014,403
"27",2004,"515///",5388,52345,214817,225
"27",2004,"516///",457,6202,24573,49
"27",2004,"517///",17583,256961,911961,839
"27",2004,"518///",9329,122920,512737,348
"27",2004,"519///",414,3757,13853,47
"27",2004,"521///",0,0,0,1
"27",2004,"522///",69865,1041184,3473979,3585
"27",2004,"523///",20061,677351,2136799,1806
"27",2004,"524///",60744,1069866,4078670,4336
"27",2004,"525///",0,0,0,29
"27",2004,"531///",26983,181963,797208,5651
"27",2004,"532///",10646,85642,344953,990
"27",2004,"533///",1554,32650,116349,47
"27",2004,"541///",124194,1575853,6833019,16150
"27",2004,"551///",91846,1896797,7582569,1044
"27",2004,"561///",130351,813479,3612756,6377
"27",2004,"562///",6284,56674,248780,532
"27",2004,"611///",56339,295209,1231918,1650
"27",2004,"621///",121317,1301129,5779881,6834
"27",2004,"622///",100895,1001628,4144077,161
"27",2004,"623///",86170,407371,1679558,2789
"27",2004,"624///",59371,235588,996544,3391
"27",2004,"711///",7043,106111,420832,707
"27",2004,"712///",2328,14226,60687,187
"27",2004,"713///",27553,93987,435661,1742
"27",2004,"721///",37365,161660,707523,1435
"27",2004,"722///",169792,444305,1942334,9307
"27",2004,"811///",25529,195725,824796,4519
"27",2004,"812///",28106,119412,512337,3859
"27",2004,"813///",62976,261064,1074056,6854
"28",2004,"113///",0,0,0,612
"28",2004,"114///",0,0,0,9
"28",2004,"115///",0,0,0,225
"28",2004,"211///",511,9926,34859,72
"28",2004,"212///",1039,9101,36193,52
"28",2004,"213///",2290,22165,102200,178
"28",2004,"221///",7969,138495,450331,597
"28",2004,"236///",14908,117573,510228,1356
"28",2004,"237///",10999,73529,340754,525
"28",2004,"238///",24758,146764,673104,2937
"28",2004,"311///",26492,152782,649205,201
"28",2004,"312///",0,0,0,22
"28",2004,"313///",1056,10189,37817,22
"28",2004,"314///",2351,12688,56229,65
"28",2004,"315///",4652,21855,86156,70
"28",2004,"316///",0,0,0,6
"28",2004,"321///",12575,91390,381526,305
"28",2004,"322///",5764,73036,284841,59
"28",2004,"323///",3567,27507,117132,192
"28",2004,"324///",1837,34345,114354,31
"28",2004,"325///",7096,80577,311026,107
"28",2004,"326///",10332,80920,326980,153
"28",2004,"327///",4558,36447,148911,182
"28",2004,"331///",2294,20452,81955,30
"28",2004,"332///",12380,99871,404134,376
"28",2004,"333///",10882,91459,376180,162
"28",2004,"334///",2207,16635,72483,43
"28",2004,"335///",9912,76737,335512,66
"28",2004,"336///",24689,238230,953839,115
"28",2004,"337///",26440,182231,715865,311
"28",2004,"339///",4603,29618,119371,192
"28",2004,"423///",17843,151073,642426,1715
"28",2004,"424///",16293,138196,583915,991
"28",2004,"425///",1322,7755,32466,212
"28",2004,"441///",18129,126702,534805,1671
"28",2004,"442///",4521,21890,91606,649
"28",2004,"443///",2475,11613,48129,405
"28",2004,"444///",11235,61855,274537,992
"28",2004,"445///",22704,83585,299280,1425
"28",2004,"446///",8850,48313,214115,968
"28",2004,"447///",15318,47935,201471,2031
"28",2004,"448///",11694,35354,139858,1479
"28",2004,"451///",3327,11038,47837,467
"28",2004,"452///",34500,140747,573203,804
"28",2004,"453///",6291,22312,93481,1204
"28",2004,"454///",2921,17271,68672,403
"28",2004,"481///",0,0,0,49
"28",2004,"483///",788,8957,37100,23
"28",2004,"484///",18659,132703,579389,1656
"28",2004,"485///",1731,5687,25710,80
"28",2004,"486///",750,11887,42323,78
"28",2004,"487///",0,0,0,19
"28",2004,"488///",2298,14590,65494,237
"28",2004,"492///",0,0,0,95
"28",2004,"493///",5724,51545,198489,146
"28",2004,"511///",3298,23121,94146,186
"28",2004,"512///",0,0,0,71
"28",2004,"515///",2348,15942,63790,149
"28",2004,"516///",0,0,0,3
"28",2004,"517///",9424,99030,392128,564
"28",2004,"518///",1281,14273,46632,91
"28",2004,"519///",0,0,0,31
"28",2004,"522///",22408,201808,786087,2712
"28",2004,"523///",0,0,0,361
"28",2004,"524///",10685,111056,434627,1520
"28",2004,"525///",0,0,0,8
"28",2004,"531///",0,0,0,1642
"28",2004,"532///",0,0,0,654
"28",2004,"533///",0,0,0,13
"28",2004,"541///",31651,276053,1220833,4610
"28",2004,"551///",8270,108086,426404,291
"28",2004,"561///",41086,182062,790186,2003
"28",2004,"562///",2093,16070,65743,159
"28",2004,"611///",16255,70555,285639,594
"28",2004,"621///",37251,347861,1628527,3698
"28",2004,"622///",63851,533071,2239615,119
"28",2004,"623///",21722,98363,423730,397
"28",2004,"624///",18785,64850,258595,1331
"28",2004,"711///",664,3384,17087,91
"28",2004,"712///",403,1599,6444,51
"28",2004,"713///",9615,36916,154800,512
"28",2004,"721///",42739,234544,924619,705
"28",2004,"722///",75081,168351,697332,3886
"28",2004,"811///",10450,59323,245929,1993
"28",2004,"812///",8086,31617,131592,1297
"28",2004,"813///",23640,81666,339343,3450
"29",2004,"113///",0,0,0,97
"29",2004,"114///",0,0,0,5
"29",2004,"115///",1211,5844,25312,175
"29",2004,"211///",70,1350,4664,18
"29",2004,"212///",3436,32384,149156,227
"29",2004,"213///",335,3870,15716,25
"29",2004,"221///",15566,293304,1039991,396
"29",2004,"236///",38250,365574,1581180,5051
"29",2004,"237///",17897,175153,869643,1140
"29",2004,"238///",92095,741353,3393402,10383
"29",2004,"311///",36766,271843,1164407,533
"29",2004,"312///",3432,42642,171441,63
"29",2004,"313///",313,3205,15667,20
"29",2004,"314///",1840,10674,54339,139
"29",2004,"315///",4856,24320,99516,147
"29",2004,"316///",1874,10482,44191,45
"29",2004,"321///",9481,53350,233450,552
"29",2004,"322///",10144,98952,397106,123
"29",2004,"323///",17378,151965,640150,839
"29",2004,"324///",1508,21691,93338,61
"29",2004,"325///",18339,220493,909664,313
"29",2004,"326///",21006,172397,725050,326
"29",2004,"327///",9451,83241,370589,416
"29",2004,"331///",10217,86410,386981,119
"29",2004,"332///",31501,277563,1184379,1080
"29",2004,"333///",33664,331943,1375317,543
"29",2004,"334///",8675,93644,403320,159
"29",2004,"335///",13371,112963,478926,134
"29",2004,"336///",44246,509428,2180857,330
"29",2004,"337///",11383,83963,348800,433
"29",2004,"339///",13315,103734,425134,644
"29",2004,"423///",61720,682734,2787614,4699
"29",2004,"424///",63115,484900,2021316,2552
"29",2004,"425///",6324,56338,240864,1068
"29",2004,"441///",43693,346124,1467318,3228
"29",2004,"442///",11438,58733,250199,1317
"29",2004,"443///",8688,43070,185689,1018
"29",2004,"444///",28768,167517,723413,2274
"29",2004,"445///",49027,198508,819512,2307
"29",2004,"446///",19008,106249,449499,1540
"29",2004,"447///",27247,94172,399519,3079
"29",2004,"448///",26790,87788,352855,2714
"29",2004,"451///",11750,38683,165936,1235
"29",2004,"452///",66887,274670,1134303,1072
"29",2004,"453///",17332,60934,265552,2760
"29",2004,"454///",10507,75670,313654,1225
"29",2004,"481///",8656,105046,428829,95
"29",2004,"483///",1081,13824,52071,14
"29",2004,"484///",42162,329726,1455740,3269
"29",2004,"485///",9387,35342,131907,321
"29",2004,"486///",277,5382,18733,46
"29",2004,"487///",266,1030,5536,23
"29",2004,"488///",7057,52188,219396,644
"29",2004,"492///",8843,65626,265451,309
"29",2004,"493///",11523,93185,379041,314
"29",2004,"511///",22925,269793,1092115,621
"29",2004,"512///",3917,22128,94959,265
"29",2004,"515///",5299,53387,219011,207
"29",2004,"516///",0,0,0,26
"29",2004,"517///",32064,480380,1672254,962
"29",2004,"518///",12861,166268,707636,407
"29",2004,"519///",0,0,0,56
"29",2004,"521///",0,0,0,3
"29",2004,"522///",68026,772862,2837115,4389
"29",2004,"523///",18316,462964,1351225,1647
"29",2004,"524///",47901,636996,2378302,4379
"29",2004,"525///",0,0,0,24
"29",2004,"531///",26160,180661,771548,5036
"29",2004,"532///",13422,88835,373535,1458
"29",2004,"533///",628,8184,47163,53
"29",2004,"541///",130591,1480511,6266123,13323
"29",2004,"551///",70345,1232013,4838857,1043
"29",2004,"561///",139375,741544,3202610,6613
"29",2004,"562///",5035,43703,190680,385
"29",2004,"611///",65963,429099,1819142,1394
"29",2004,"621///",96369,919580,4200328,9707
"29",2004,"622///",133002,1224879,5024358,175
"29",2004,"623///",66542,297374,1240079,1568
"29",2004,"624///",50728,173459,728603,3495
"29",2004,"711///",7130,135035,594018,548
"29",2004,"712///",2100,13173,55628,139
"29",2004,"713///",25795,99342,461577,1444
"29",2004,"721///",33172,137685,629749,1364
"29",2004,"722///",196742,490140,2124258,10246
"29",2004,"811///",27785,175430,744447,5147
"29",2004,"812///",28765,119957,516586,4418
"29",2004,"813///",66374,301725,1248787,7046
"30",2004,"113///",0,0,0,262
"30",2004,"114///",0,0,0,18
"30",2004,"115///",0,0,0,141
"30",2004,"211///",403,6894,26098,71
"30",2004,"212///",3455,45616,193271,67
"30",2004,"213///",1120,11314,61185,143
"30",2004,"221///",2714,41163,160157,215
"30",2004,"236///",6945,44536,216558,1706
"30",2004,"237///",3967,33914,198378,428
"30",2004,"238///",10985,69360,360202,2759
"30",2004,"311///",2753,22577,94371,167
"30",2004,"312///",428,2006,9005,30
"30",2004,"313///",31,152,702,6
"30",2004,"314///",0,0,0,28
"30",2004,"315///",189,794,3650,17
"30",2004,"316///",119,622,2061,17
"30",2004,"321///",4249,35371,152651,152
"30",2004,"322///",0,0,0,4
"30",2004,"323///",945,6089,26025,96
"30",2004,"324///",0,0,0,8
"30",2004,"325///",414,4221,18508,39
"30",2004,"326///",383,2781,13116,27
"30",2004,"327///",915,7462,37096,78
"30",2004,"331///",0,0,0,22
"30",2004,"332///",1358,9855,42734,165
"30",2004,"333///",0,0,0,52
"30",2004,"334///",304,2824,12399,22
"30",2004,"335///",0,0,0,14
"30",2004,"336///",492,3851,16278,42
"30",2004,"337///",987,5696,23809,129
"30",2004,"339///",1369,9452,39591,152
"30",2004,"423///",7194,61296,254744,836
"30",2004,"424///",6032,49172,202450,519
"30",2004,"425///",660,3185,14194,121
"30",2004,"441///",8534,58363,254068,737
"30",2004,"442///",2174,11380,48286,309
"30",2004,"443///",1444,7307,31880,203
"30",2004,"444///",6064,32174,146296,602
"30",2004,"445///",9243,37869,161393,479
"30",2004,"446///",2280,12193,50648,270
"30",2004,"447///",5046,17275,74298,560
"30",2004,"448///",3357,10825,42693,485
"30",2004,"451///",3543,10850,46705,413
"30",2004,"452///",9443,40699,172669,151
"30",2004,"453///",3550,12665,54959,672
"30",2004,"454///",1186,6382,25763,243
"30",2004,"481///",973,6706,27024,81
"30",2004,"484///",4823,35567,162329,736
"30",2004,"485///",1423,4475,17580,119
"30",2004,"486///",0,0,0,10
"30",2004,"487///",0,0,0,14
"30",2004,"488///",1408,7545,31039,148
"30",2004,"492///",1578,11546,46865,87
"30",2004,"493///",0,0,0,27
"30",2004,"511///",2374,17686,77663,142
"30",2004,"512///",0,0,0,84
"30",2004,"515///",1192,8553,35094,89
"30",2004,"516///",0,0,0,7
"30",2004,"517///",2346,29549,113862,195
"30",2004,"518///",940,8418,34792,93
"30",2004,"519///",0,0,0,7
"30",2004,"521///",0,0,0,1
"30",2004,"522///",9106,75561,303991,754
"30",2004,"523///",0,0,0,294
"30",2004,"524///",0,0,0,841
"30",2004,"525///",0,0,0,2
"30",2004,"531///",3252,16563,79504,1276
"30",2004,"532///",1906,8205,39941,292
"30",2004,"533///",39,372,1678,12
"30",2004,"541///",16737,130050,577586,3155
"30",2004,"551///",2063,26320,104217,105
"30",2004,"561///",11450,45523,217947,1321
"30",2004,"562///",673,4833,20538,105
"30",2004,"611///",0,0,0,271
"30",2004,"621///",15075,131967,615753,1836
"30",2004,"622///",0,0,0,61
"30",2004,"623///",9717,41176,172496,336
"30",2004,"624///",0,0,0,925
"30",2004,"711///",682,2037,13000,152
"30",2004,"712///",335,1373,5829,75
"30",2004,"713///",8127,25375,107398,789
"30",2004,"721///",8921,26751,124662,695
"30",2004,"722///",33791,75958,331999,2648
"30",2004,"811///",4719,24748,106171,1111
"30",2004,"812///",2631,10138,43233,543
"30",2004,"813///",7072,28526,118199,1424
